"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
340004,MSPB-1,0.948976,,01/01/2024,12/31/2024
340008,MSPB-1,0.934008,,01/01/2024,12/31/2024
340010,MSPB-1,0.955223,,01/01/2024,12/31/2024
340013,MSPB-1,0.942434,,01/01/2024,12/31/2024
340014,MSPB-1,0.954214,,01/01/2024,12/31/2024
340015,MSPB-1,0.973850,,01/01/2024,12/31/2024
340016,MSPB-1,1.061452,,01/01/2024,12/31/2024
340017,MSPB-1,0.994012,,01/01/2024,12/31/2024
340020,MSPB-1,0.955740,,01/01/2024,12/31/2024
340021,MSPB-1,0.941882,,01/01/2024,12/31/2024
340023,MSPB-1,0.925104,,01/01/2024,12/31/2024
340024,MSPB-1,0.958656,,01/01/2024,12/31/2024
340027,MSPB-1,0.936176,,01/01/2024,12/31/2024
340028,MSPB-1,0.981548,,01/01/2024,12/31/2024
340030,MSPB-1,0.951632,,01/01/2024,12/31/2024
340032,MSPB-1,0.946211,,01/01/2024,12/31/2024
340039,MSPB-1,0.934834,,01/01/2024,12/31/2024
340040,MSPB-1,0.989523,,01/01/2024,12/31/2024
340041,MSPB-1,1.033113,,01/01/2024,12/31/2024
340042,MSPB-1,1.003124,,01/01/2024,12/31/2024
340047,MSPB-1,0.961964,,01/01/2024,12/31/2024
340049,MSPB-1,0.908323,,01/01/2024,12/31/2024
340050,MSPB-1,0.885303,,01/01/2024,12/31/2024
340051,MSPB-1,0.948854,,01/01/2024,12/31/2024
340053,MSPB-1,0.960906,,01/01/2024,12/31/2024
340060,MSPB-1,0.915545,,01/01/2024,12/31/2024
340061,MSPB-1,0.950274,,01/01/2024,12/31/2024
340064,MSPB-1,1.019240,,01/01/2024,12/31/2024
340068,MSPB-1,1.009793,,01/01/2024,12/31/2024
340069,MSPB-1,0.972564,,01/01/2024,12/31/2024
340070,MSPB-1,0.929548,,01/01/2024,12/31/2024
340071,MSPB-1,0.927742,,01/01/2024,12/31/2024
340075,MSPB-1,0.995371,,01/01/2024,12/31/2024
340084,MSPB-1,0.944484,,01/01/2024,12/31/2024
340085,MSPB-1,0.935612,,01/01/2024,12/31/2024
340087,MSPB-1,0.958690,,01/01/2024,12/31/2024
340090,MSPB-1,0.951750,,01/01/2024,12/31/2024
340091,MSPB-1,0.936905,,01/01/2024,12/31/2024
340096,MSPB-1,0.880952,,01/01/2024,12/31/2024
340097,MSPB-1,1.035476,,01/01/2024,12/31/2024
340098,MSPB-1,0.943428,,01/01/2024,12/31/2024
340099,MSPB-1,0.949329,,01/01/2024,12/31/2024
340107,MSPB-1,0.985317,,01/01/2024,12/31/2024
340109,MSPB-1,0.967107,,01/01/2024,12/31/2024
340113,MSPB-1,0.981508,,01/01/2024,12/31/2024
340114,MSPB-1,0.926357,,01/01/2024,12/31/2024
340115,MSPB-1,0.918437,,01/01/2024,12/31/2024
340116,MSPB-1,1.037138,,01/01/2024,12/31/2024
340119,MSPB-1,0.928051,,01/01/2024,12/31/2024
340120,MSPB-1,0.969434,,01/01/2024,12/31/2024
340123,MSPB-1,0.900025,,01/01/2024,12/31/2024
340126,MSPB-1,0.954026,,01/01/2024,12/31/2024
340127,MSPB-1,0.890396,,01/01/2024,12/31/2024
340129,MSPB-1,0.943734,,01/01/2024,12/31/2024
340130,MSPB-1,0.911840,,01/01/2024,12/31/2024
340131,MSPB-1,0.887656,,01/01/2024,12/31/2024
340132,MSPB-1,1.014737,,01/01/2024,12/31/2024
340141,MSPB-1,0.941974,,01/01/2024,12/31/2024
340142,MSPB-1,0.923264,,01/01/2024,12/31/2024
340143,MSPB-1,0.956925,,01/01/2024,12/31/2024
340145,MSPB-1,0.951567,,01/01/2024,12/31/2024
340147,MSPB-1,0.952129,,01/01/2024,12/31/2024
340148,MSPB-1,0.916932,,01/01/2024,12/31/2024
340151,MSPB-1,0.989884,,01/01/2024,12/31/2024
340155,MSPB-1,0.894206,,01/01/2024,12/31/2024
340156,MSPB-1,0.979080,,01/01/2024,12/31/2024
340158,MSPB-1,0.916271,,01/01/2024,12/31/2024
340159,MSPB-1,0.921107,,01/01/2024,12/31/2024
340166,MSPB-1,0.926282,,01/01/2024,12/31/2024
340168,MSPB-1,1.128878,,01/01/2024,12/31/2024
340171,MSPB-1,0.913504,,01/01/2024,12/31/2024
340173,MSPB-1,0.984611,,01/01/2024,12/31/2024
340183,MSPB-1,0.942270,,01/01/2024,12/31/2024
340184,MSPB-1,0.977957,,01/01/2024,12/31/2024
340188,MSPB-1,0.720700,,01/01/2024,12/31/2024
340190,MSPB-1,0.861645,,01/01/2024,12/31/2024
340195,MSPB-1,0.924353,,01/01/2024,12/31/2024
350002,MSPB-1,0.944528,,01/01/2024,12/31/2024
350006,MSPB-1,0.934945,,01/01/2024,12/31/2024
350011,MSPB-1,1.044430,,01/01/2024,12/31/2024
350015,MSPB-1,0.882652,,01/01/2024,12/31/2024
350019,MSPB-1,1.021542,,01/01/2024,12/31/2024
350063,MSPB-1,0.732177,,01/01/2024,12/31/2024
350070,MSPB-1,1.018526,,01/01/2024,12/31/2024
360001,MSPB-1,0.980755,,01/01/2024,12/31/2024
360002,MSPB-1,0.957311,,01/01/2024,12/31/2024
360003,MSPB-1,1.069647,,01/01/2024,12/31/2024
360006,MSPB-1,0.974827,,01/01/2024,12/31/2024
360008,MSPB-1,0.992360,,01/01/2024,12/31/2024
360009,MSPB-1,0.980636,,01/01/2024,12/31/2024
360010,MSPB-1,1.011673,,01/01/2024,12/31/2024
360011,MSPB-1,0.998130,,01/01/2024,12/31/2024
360012,MSPB-1,1.010080,,01/01/2024,12/31/2024
360013,MSPB-1,1.006736,,01/01/2024,12/31/2024
360014,MSPB-1,0.904417,,01/01/2024,12/31/2024
360016,MSPB-1,1.027111,,01/01/2024,12/31/2024
360017,MSPB-1,0.968624,,01/01/2024,12/31/2024
360020,MSPB-1,1.019285,,01/01/2024,12/31/2024
360025,MSPB-1,1.034633,,01/01/2024,12/31/2024
360026,MSPB-1,0.974220,,01/01/2024,12/31/2024
360027,MSPB-1,1.011267,,01/01/2024,12/31/2024
360029,MSPB-1,0.968600,,01/01/2024,12/31/2024
360032,MSPB-1,1.026227,,01/01/2024,12/31/2024
360035,MSPB-1,0.981233,,01/01/2024,12/31/2024
360036,MSPB-1,0.971111,,01/01/2024,12/31/2024
360039,MSPB-1,0.899284,,01/01/2024,12/31/2024
360040,MSPB-1,0.969136,,01/01/2024,12/31/2024
360041,MSPB-1,1.010734,,01/01/2024,12/31/2024
360046,MSPB-1,0.927090,,01/01/2024,12/31/2024
360048,MSPB-1,1.024241,,01/01/2024,12/31/2024
360051,MSPB-1,1.024913,,01/01/2024,12/31/2024
360054,MSPB-1,1.147278,,01/01/2024,12/31/2024
360055,MSPB-1,1.043506,,01/01/2024,12/31/2024
360056,MSPB-1,0.988475,,01/01/2024,12/31/2024
360058,MSPB-1,0.932708,,01/01/2024,12/31/2024
360059,MSPB-1,0.964599,,01/01/2024,12/31/2024
360064,MSPB-1,1.026443,,01/01/2024,12/31/2024
360065,MSPB-1,0.952847,,01/01/2024,12/31/2024
360066,MSPB-1,0.987974,,01/01/2024,12/31/2024
360068,MSPB-1,1.031757,,01/01/2024,12/31/2024
360070,MSPB-1,0.998698,,01/01/2024,12/31/2024
360071,MSPB-1,0.922458,,01/01/2024,12/31/2024
360072,MSPB-1,0.952740,,01/01/2024,12/31/2024
360075,MSPB-1,0.983834,,01/01/2024,12/31/2024
360076,MSPB-1,1.007518,,01/01/2024,12/31/2024
360077,MSPB-1,0.982282,,01/01/2024,12/31/2024
360078,MSPB-1,0.954522,,01/01/2024,12/31/2024
360079,MSPB-1,1.049461,,01/01/2024,12/31/2024
360080,MSPB-1,0.942933,,01/01/2024,12/31/2024
360082,MSPB-1,1.019982,,01/01/2024,12/31/2024
360084,MSPB-1,0.995080,,01/01/2024,12/31/2024
360085,MSPB-1,0.982876,,01/01/2024,12/31/2024
360086,MSPB-1,1.039929,,01/01/2024,12/31/2024
360087,MSPB-1,0.965144,,01/01/2024,12/31/2024
360089,MSPB-1,0.910584,,01/01/2024,12/31/2024
360091,MSPB-1,1.051162,,01/01/2024,12/31/2024
360092,MSPB-1,0.843319,,01/01/2024,12/31/2024
360095,MSPB-1,1.022645,,01/01/2024,12/31/2024
360096,MSPB-1,0.947280,,01/01/2024,12/31/2024
360098,MSPB-1,1.013054,,01/01/2024,12/31/2024
360107,MSPB-1,0.958895,,01/01/2024,12/31/2024
360109,MSPB-1,0.944081,,01/01/2024,12/31/2024
360112,MSPB-1,1.037668,,01/01/2024,12/31/2024
360118,MSPB-1,0.976224,,01/01/2024,12/31/2024
360121,MSPB-1,1.030247,,01/01/2024,12/31/2024
360123,MSPB-1,1.057872,,01/01/2024,12/31/2024
360125,MSPB-1,1.054049,,01/01/2024,12/31/2024
360131,MSPB-1,1.067996,,01/01/2024,12/31/2024
360132,MSPB-1,1.009955,,01/01/2024,12/31/2024
360133,MSPB-1,0.993855,,01/01/2024,12/31/2024
360134,MSPB-1,0.957897,,01/01/2024,12/31/2024
360137,MSPB-1,1.046656,,01/01/2024,12/31/2024
360143,MSPB-1,1.003933,,01/01/2024,12/31/2024
360144,MSPB-1,0.955979,,01/01/2024,12/31/2024
360145,MSPB-1,1.038206,,01/01/2024,12/31/2024
360147,MSPB-1,0.971007,,01/01/2024,12/31/2024
360148,MSPB-1,0.835972,,01/01/2024,12/31/2024
360150,MSPB-1,0.972180,,01/01/2024,12/31/2024
360152,MSPB-1,0.961722,,01/01/2024,12/31/2024
360155,MSPB-1,0.971911,,01/01/2024,12/31/2024
360156,MSPB-1,0.951643,,01/01/2024,12/31/2024
360159,MSPB-1,1.005683,,01/01/2024,12/31/2024
360161,MSPB-1,1.020621,,01/01/2024,12/31/2024
360163,MSPB-1,0.961786,,01/01/2024,12/31/2024
360170,MSPB-1,0.879236,,01/01/2024,12/31/2024
360172,MSPB-1,1.155604,,01/01/2024,12/31/2024
360174,MSPB-1,0.948276,,01/01/2024,12/31/2024
360175,MSPB-1,1.056496,,01/01/2024,12/31/2024
360179,MSPB-1,0.997146,,01/01/2024,12/31/2024
360180,MSPB-1,0.950129,,01/01/2024,12/31/2024
360185,MSPB-1,1.021427,,01/01/2024,12/31/2024
360189,MSPB-1,0.827432,,01/01/2024,12/31/2024
360197,MSPB-1,0.976022,,01/01/2024,12/31/2024
360203,MSPB-1,0.920608,,01/01/2024,12/31/2024
360210,MSPB-1,0.915969,,01/01/2024,12/31/2024
360211,MSPB-1,1.028662,,01/01/2024,12/31/2024
360218,MSPB-1,1.001064,,01/01/2024,12/31/2024
360230,MSPB-1,0.986049,,01/01/2024,12/31/2024
360234,MSPB-1,0.950447,,01/01/2024,12/31/2024
360236,MSPB-1,0.957751,,01/01/2024,12/31/2024
360239,MSPB-1,1.038259,,01/01/2024,12/31/2024
360245,MSPB-1,0.775838,,01/01/2024,12/31/2024
360259,MSPB-1,0.973834,,01/01/2024,12/31/2024
360263,MSPB-1,0.910110,,01/01/2024,12/31/2024
360266,MSPB-1,0.928050,,01/01/2024,12/31/2024
360270,MSPB-1,0.910254,,01/01/2024,12/31/2024
360276,MSPB-1,1.008676,,01/01/2024,12/31/2024
360348,MSPB-1,0.922564,,01/01/2024,12/31/2024
360351,MSPB-1,0.847083,,01/01/2024,12/31/2024
360352,MSPB-1,0.954794,,01/01/2024,12/31/2024
360354,MSPB-1,0.995579,,01/01/2024,12/31/2024
360355,MSPB-1,0.951858,,01/01/2024,12/31/2024
360358,MSPB-1,N/A,1,01/01/2024,12/31/2024
360359,MSPB-1,1.008193,,01/01/2024,12/31/2024
360360,MSPB-1,0.993845,,01/01/2024,12/31/2024
360361,MSPB-1,N/A,1,01/01/2024,12/31/2024
360364,MSPB-1,0.936505,,01/01/2024,12/31/2024
360365,MSPB-1,1.076187,,01/01/2024,12/31/2024
360367,MSPB-1,1.068881,,01/01/2024,12/31/2024
360368,MSPB-1,0.923093,,01/01/2024,12/31/2024
360374,MSPB-1,0.947378,,01/01/2024,12/31/2024
370001,MSPB-1,1.044923,,01/01/2024,12/31/2024
370002,MSPB-1,1.082129,,01/01/2024,12/31/2024
370004,MSPB-1,0.948908,,01/01/2024,12/31/2024
370006,MSPB-1,0.998211,,01/01/2024,12/31/2024
370008,MSPB-1,0.951856,,01/01/2024,12/31/2024
370013,MSPB-1,1.172250,,01/01/2024,12/31/2024
370014,MSPB-1,0.978353,,01/01/2024,12/31/2024
370015,MSPB-1,0.896058,,01/01/2024,12/31/2024
370016,MSPB-1,1.105580,,01/01/2024,12/31/2024
370018,MSPB-1,0.984963,29,01/01/2024,12/31/2024
370019,MSPB-1,1.084308,,01/01/2024,12/31/2024
370020,MSPB-1,0.997651,,01/01/2024,12/31/2024
370022,MSPB-1,1.021855,,01/01/2024,12/31/2024
370023,MSPB-1,1.003272,,01/01/2024,12/31/2024
370025,MSPB-1,0.994985,,01/01/2024,12/31/2024
370026,MSPB-1,1.039427,,01/01/2024,12/31/2024
370028,MSPB-1,1.067897,,01/01/2024,12/31/2024
370034,MSPB-1,0.979353,,01/01/2024,12/31/2024
370037,MSPB-1,1.003137,,01/01/2024,12/31/2024
370039,MSPB-1,0.909051,,01/01/2024,12/31/2024
370047,MSPB-1,1.031759,,01/01/2024,12/31/2024
370049,MSPB-1,1.027740,,01/01/2024,12/31/2024
370054,MSPB-1,1.022880,,01/01/2024,12/31/2024
370056,MSPB-1,0.966159,,01/01/2024,12/31/2024
370057,MSPB-1,0.978107,,01/01/2024,12/31/2024
370078,MSPB-1,1.032101,,01/01/2024,12/31/2024
370083,MSPB-1,1.088400,,01/01/2024,12/31/2024
370089,MSPB-1,0.973498,,01/01/2024,12/31/2024
370091,MSPB-1,1.028832,,01/01/2024,12/31/2024
370093,MSPB-1,1.075872,,01/01/2024,12/31/2024
370094,MSPB-1,N/A,1,01/01/2024,12/31/2024
370097,MSPB-1,1.016630,,01/01/2024,12/31/2024
370099,MSPB-1,0.959682,,01/01/2024,12/31/2024
370100,MSPB-1,1.249664,,01/01/2024,12/31/2024
370106,MSPB-1,1.160873,,01/01/2024,12/31/2024
370112,MSPB-1,1.048482,,01/01/2024,12/31/2024
370113,MSPB-1,1.047260,,01/01/2024,12/31/2024
370114,MSPB-1,1.063618,29,01/01/2024,12/31/2024
370149,MSPB-1,0.924091,,01/01/2024,12/31/2024
370158,MSPB-1,1.021689,,01/01/2024,12/31/2024
370166,MSPB-1,0.892707,,01/01/2024,12/31/2024
370170,MSPB-1,0.885391,,01/01/2024,12/31/2024
370171,MSPB-1,0.889113,,01/01/2024,12/31/2024
370172,MSPB-1,0.892632,,01/01/2024,12/31/2024
370173,MSPB-1,0.750830,,01/01/2024,12/31/2024
370178,MSPB-1,0.809057,,01/01/2024,12/31/2024
370180,MSPB-1,0.729269,,01/01/2024,12/31/2024
370183,MSPB-1,0.786911,,01/01/2024,12/31/2024
370192,MSPB-1,0.983581,,01/01/2024,12/31/2024
370199,MSPB-1,N/A,1,01/01/2024,12/31/2024
370201,MSPB-1,0.891287,,01/01/2024,12/31/2024
370202,MSPB-1,0.993038,,01/01/2024,12/31/2024
370203,MSPB-1,1.041142,,01/01/2024,12/31/2024
370206,MSPB-1,1.007144,,01/01/2024,12/31/2024
370210,MSPB-1,1.010358,,01/01/2024,12/31/2024
370211,MSPB-1,1.033947,,01/01/2024,12/31/2024
370212,MSPB-1,0.934441,,01/01/2024,12/31/2024
370215,MSPB-1,1.012208,,01/01/2024,12/31/2024
370216,MSPB-1,0.943837,,01/01/2024,12/31/2024
370218,MSPB-1,0.931421,,01/01/2024,12/31/2024
370220,MSPB-1,0.945857,,01/01/2024,12/31/2024
370222,MSPB-1,0.964827,,01/01/2024,12/31/2024
370225,MSPB-1,1.104803,,01/01/2024,12/31/2024
370227,MSPB-1,0.795778,29,01/01/2024,12/31/2024
370228,MSPB-1,0.891404,,01/01/2024,12/31/2024
370234,MSPB-1,0.982201,,01/01/2024,12/31/2024
370235,MSPB-1,0.975431,29,01/01/2024,12/31/2024
370236,MSPB-1,1.016983,,01/01/2024,12/31/2024
370237,MSPB-1,0.833282,,01/01/2024,12/31/2024
370240,MSPB-1,0.912113,,01/01/2024,12/31/2024
370243,MSPB-1,N/A,1,01/01/2024,12/31/2024
370244,MSPB-1,1.064528,,01/01/2024,12/31/2024
370245,MSPB-1,1.036463,,01/01/2024,12/31/2024
370246,MSPB-1,N/A,1,01/01/2024,12/31/2024
380001,MSPB-1,0.805538,,01/01/2024,12/31/2024
380002,MSPB-1,0.865451,,01/01/2024,12/31/2024
380004,MSPB-1,0.886168,,01/01/2024,12/31/2024
380005,MSPB-1,0.818841,,01/01/2024,12/31/2024
380007,MSPB-1,0.969707,,01/01/2024,12/31/2024
380009,MSPB-1,0.965023,,01/01/2024,12/31/2024
380014,MSPB-1,0.864588,,01/01/2024,12/31/2024
380017,MSPB-1,0.955221,,01/01/2024,12/31/2024
380018,MSPB-1,0.929735,,01/01/2024,12/31/2024
380020,MSPB-1,0.854591,,01/01/2024,12/31/2024
380021,MSPB-1,0.959131,,01/01/2024,12/31/2024
380022,MSPB-1,0.896913,,01/01/2024,12/31/2024
380025,MSPB-1,0.872460,,01/01/2024,12/31/2024
380027,MSPB-1,0.859313,,01/01/2024,12/31/2024
380029,MSPB-1,0.817899,,01/01/2024,12/31/2024
380037,MSPB-1,0.832902,,01/01/2024,12/31/2024
380038,MSPB-1,0.868572,,01/01/2024,12/31/2024
380047,MSPB-1,0.901339,,01/01/2024,12/31/2024
380050,MSPB-1,0.772930,,01/01/2024,12/31/2024
380051,MSPB-1,0.899094,,01/01/2024,12/31/2024
380052,MSPB-1,0.909302,,01/01/2024,12/31/2024
380056,MSPB-1,0.907539,,01/01/2024,12/31/2024
380060,MSPB-1,0.943341,,01/01/2024,12/31/2024
380061,MSPB-1,0.938498,,01/01/2024,12/31/2024
380071,MSPB-1,0.842295,,01/01/2024,12/31/2024
380075,MSPB-1,0.913056,,01/01/2024,12/31/2024
380082,MSPB-1,0.910105,,01/01/2024,12/31/2024
380089,MSPB-1,0.870989,,01/01/2024,12/31/2024
380090,MSPB-1,0.867885,,01/01/2024,12/31/2024
380091,MSPB-1,0.890352,,01/01/2024,12/31/2024
380102,MSPB-1,0.893484,,01/01/2024,12/31/2024
380103,MSPB-1,0.848699,,01/01/2024,12/31/2024
390001,MSPB-1,0.992524,,01/01/2024,12/31/2024
390002,MSPB-1,1.024519,,01/01/2024,12/31/2024
390003,MSPB-1,0.939922,,01/01/2024,12/31/2024
390004,MSPB-1,1.106411,,01/01/2024,12/31/2024
390006,MSPB-1,0.989844,,01/01/2024,12/31/2024
390009,MSPB-1,0.992120,,01/01/2024,12/31/2024
390012,MSPB-1,0.967785,,01/01/2024,12/31/2024
390013,MSPB-1,0.910083,,01/01/2024,12/31/2024
390016,MSPB-1,1.034832,,01/01/2024,12/31/2024
390026,MSPB-1,0.993815,,01/01/2024,12/31/2024
390027,MSPB-1,1.016303,,01/01/2024,12/31/2024
390028,MSPB-1,1.080035,,01/01/2024,12/31/2024
390030,MSPB-1,1.072004,,01/01/2024,12/31/2024
390032,MSPB-1,1.002979,,01/01/2024,12/31/2024
390035,MSPB-1,0.918033,,01/01/2024,12/31/2024
390036,MSPB-1,1.138653,,01/01/2024,12/31/2024
390037,MSPB-1,1.117155,,01/01/2024,12/31/2024
390039,MSPB-1,0.954747,,01/01/2024,12/31/2024
390041,MSPB-1,0.932700,,01/01/2024,12/31/2024
390042,MSPB-1,0.993488,,01/01/2024,12/31/2024
390044,MSPB-1,1.015379,,01/01/2024,12/31/2024
390045,MSPB-1,1.017571,,01/01/2024,12/31/2024
390046,MSPB-1,1.009760,,01/01/2024,12/31/2024
390048,MSPB-1,0.936386,,01/01/2024,12/31/2024
390049,MSPB-1,0.966693,,01/01/2024,12/31/2024
390050,MSPB-1,1.047270,,01/01/2024,12/31/2024
390056,MSPB-1,0.930455,,01/01/2024,12/31/2024
390057,MSPB-1,0.966900,,01/01/2024,12/31/2024
390058,MSPB-1,1.007957,,01/01/2024,12/31/2024
390062,MSPB-1,0.932770,,01/01/2024,12/31/2024
390063,MSPB-1,1.057263,,01/01/2024,12/31/2024
390065,MSPB-1,0.966036,,01/01/2024,12/31/2024
390066,MSPB-1,0.964118,,01/01/2024,12/31/2024
390067,MSPB-1,1.050414,,01/01/2024,12/31/2024
390068,MSPB-1,0.980645,,01/01/2024,12/31/2024
390070,MSPB-1,0.939899,,01/01/2024,12/31/2024
390073,MSPB-1,1.116006,,01/01/2024,12/31/2024
390079,MSPB-1,0.977051,,01/01/2024,12/31/2024
390086,MSPB-1,0.987958,,01/01/2024,12/31/2024
390090,MSPB-1,1.070465,,01/01/2024,12/31/2024
390091,MSPB-1,0.962037,,01/01/2024,12/31/2024
390093,MSPB-1,0.954649,,01/01/2024,12/31/2024
390096,MSPB-1,1.053079,,01/01/2024,12/31/2024
390097,MSPB-1,0.929427,,01/01/2024,12/31/2024
390100,MSPB-1,0.970412,,01/01/2024,12/31/2024
390101,MSPB-1,1.095894,,01/01/2024,12/31/2024
390102,MSPB-1,1.012051,,01/01/2024,12/31/2024
390107,MSPB-1,0.979429,,01/01/2024,12/31/2024
390110,MSPB-1,1.032959,,01/01/2024,12/31/2024
390111,MSPB-1,1.033552,,01/01/2024,12/31/2024
390112,MSPB-1,1.021653,,01/01/2024,12/31/2024
390113,MSPB-1,0.938538,,01/01/2024,12/31/2024
390114,MSPB-1,1.015233,,01/01/2024,12/31/2024
390115,MSPB-1,1.046460,,01/01/2024,12/31/2024
390116,MSPB-1,0.902573,,01/01/2024,12/31/2024
390117,MSPB-1,1.040661,,01/01/2024,12/31/2024
390123,MSPB-1,0.998432,,01/01/2024,12/31/2024
390125,MSPB-1,1.016789,,01/01/2024,12/31/2024
390127,MSPB-1,0.976448,,01/01/2024,12/31/2024
390133,MSPB-1,0.960460,,01/01/2024,12/31/2024
390137,MSPB-1,1.184195,,01/01/2024,12/31/2024
390138,MSPB-1,0.890741,,01/01/2024,12/31/2024
390139,MSPB-1,0.996031,,01/01/2024,12/31/2024
390142,MSPB-1,1.046331,,01/01/2024,12/31/2024
390145,MSPB-1,0.938050,,01/01/2024,12/31/2024
390146,MSPB-1,0.909155,,01/01/2024,12/31/2024
390147,MSPB-1,0.970648,,01/01/2024,12/31/2024
390150,MSPB-1,1.022054,,01/01/2024,12/31/2024
390151,MSPB-1,0.941634,,01/01/2024,12/31/2024
390153,MSPB-1,1.002924,,01/01/2024,12/31/2024
390156,MSPB-1,1.039939,,01/01/2024,12/31/2024
390160,MSPB-1,1.035735,,01/01/2024,12/31/2024
390162,MSPB-1,0.945553,,01/01/2024,12/31/2024
390163,MSPB-1,0.915101,,01/01/2024,12/31/2024
390164,MSPB-1,1.005594,,01/01/2024,12/31/2024
390168,MSPB-1,0.938158,,01/01/2024,12/31/2024
390173,MSPB-1,0.979309,,01/01/2024,12/31/2024
390174,MSPB-1,0.995812,,01/01/2024,12/31/2024
390178,MSPB-1,0.953572,,01/01/2024,12/31/2024
390179,MSPB-1,0.969225,,01/01/2024,12/31/2024
390180,MSPB-1,1.085946,,01/01/2024,12/31/2024
390183,MSPB-1,0.890283,,01/01/2024,12/31/2024
390184,MSPB-1,0.833393,,01/01/2024,12/31/2024
390185,MSPB-1,1.004173,,01/01/2024,12/31/2024
390195,MSPB-1,1.000269,,01/01/2024,12/31/2024
390198,MSPB-1,1.150120,,01/01/2024,12/31/2024
390199,MSPB-1,0.946190,,01/01/2024,12/31/2024
390201,MSPB-1,0.989772,,01/01/2024,12/31/2024
390203,MSPB-1,0.947352,,01/01/2024,12/31/2024
390204,MSPB-1,1.056789,,01/01/2024,12/31/2024
390211,MSPB-1,0.955529,,01/01/2024,12/31/2024
390217,MSPB-1,0.925771,,01/01/2024,12/31/2024
390219,MSPB-1,0.931304,,01/01/2024,12/31/2024
390222,MSPB-1,0.986958,,01/01/2024,12/31/2024
390223,MSPB-1,0.992669,,01/01/2024,12/31/2024
390225,MSPB-1,0.927541,,01/01/2024,12/31/2024
390226,MSPB-1,1.011570,,01/01/2024,12/31/2024
390228,MSPB-1,0.941461,,01/01/2024,12/31/2024
390231,MSPB-1,0.969314,,01/01/2024,12/31/2024
390233,MSPB-1,1.010822,,01/01/2024,12/31/2024
390237,MSPB-1,1.080173,,01/01/2024,12/31/2024
390256,MSPB-1,1.049586,,01/01/2024,12/31/2024
390258,MSPB-1,1.071525,,01/01/2024,12/31/2024
390265,MSPB-1,0.971049,,01/01/2024,12/31/2024
390266,MSPB-1,0.812755,,01/01/2024,12/31/2024
390267,MSPB-1,1.034265,,01/01/2024,12/31/2024
390268,MSPB-1,1.030259,,01/01/2024,12/31/2024
390270,MSPB-1,0.996543,,01/01/2024,12/31/2024
390272,MSPB-1,0.879520,,01/01/2024,12/31/2024
390278,MSPB-1,N/A,1,01/01/2024,12/31/2024
390304,MSPB-1,0.980999,,01/01/2024,12/31/2024
390307,MSPB-1,N/A,1,01/01/2024,12/31/2024
390316,MSPB-1,0.925825,,01/01/2024,12/31/2024
390322,MSPB-1,0.773297,,01/01/2024,12/31/2024
390323,MSPB-1,0.838933,,01/01/2024,12/31/2024
390324,MSPB-1,0.862347,,01/01/2024,12/31/2024
390325,MSPB-1,0.752061,,01/01/2024,12/31/2024
390326,MSPB-1,0.920624,,01/01/2024,12/31/2024
390327,MSPB-1,1.088370,,01/01/2024,12/31/2024
390328,MSPB-1,1.000019,,01/01/2024,12/31/2024
390329,MSPB-1,1.036039,,01/01/2024,12/31/2024
390330,MSPB-1,0.924036,,01/01/2024,12/31/2024
390331,MSPB-1,N/A,1,01/01/2024,12/31/2024
390332,MSPB-1,0.943380,,01/01/2024,12/31/2024
390333,MSPB-1,0.624661,,01/01/2024,12/31/2024
390334,MSPB-1,0.962975,,01/01/2024,12/31/2024
390335,MSPB-1,0.929708,,01/01/2024,12/31/2024
390336,MSPB-1,1.104543,,01/01/2024,12/31/2024
390337,MSPB-1,0.870704,,01/01/2024,12/31/2024
390338,MSPB-1,1.008780,,01/01/2024,12/31/2024
390339,MSPB-1,0.989837,,01/01/2024,12/31/2024
390430,MSPB-1,N/A,1,01/01/2024,12/31/2024
410004,MSPB-1,1.019550,,01/01/2024,12/31/2024
410005,MSPB-1,1.022452,,01/01/2024,12/31/2024
410006,MSPB-1,0.987729,,01/01/2024,12/31/2024
410007,MSPB-1,1.017918,,01/01/2024,12/31/2024
410008,MSPB-1,0.948639,,01/01/2024,12/31/2024
410009,MSPB-1,1.030749,,01/01/2024,12/31/2024
410010,MSPB-1,1.036099,,01/01/2024,12/31/2024
410011,MSPB-1,0.967209,,01/01/2024,12/31/2024
410012,MSPB-1,0.955379,,01/01/2024,12/31/2024
410013,MSPB-1,0.936457,,01/01/2024,12/31/2024
420002,MSPB-1,1.027068,,01/01/2024,12/31/2024
420004,MSPB-1,0.982910,,01/01/2024,12/31/2024
420005,MSPB-1,0.870904,,01/01/2024,12/31/2024
420007,MSPB-1,1.029364,,01/01/2024,12/31/2024
420009,MSPB-1,0.995305,,01/01/2024,12/31/2024
420010,MSPB-1,1.008462,,01/01/2024,12/31/2024
420011,MSPB-1,1.056778,,01/01/2024,12/31/2024
420015,MSPB-1,0.961326,,01/01/2024,12/31/2024
420018,MSPB-1,1.045273,,01/01/2024,12/31/2024
420019,MSPB-1,1.026933,,01/01/2024,12/31/2024
420020,MSPB-1,0.944841,,01/01/2024,12/31/2024
420023,MSPB-1,1.007756,,01/01/2024,12/31/2024
420026,MSPB-1,1.022569,,01/01/2024,12/31/2024
420027,MSPB-1,1.114335,,01/01/2024,12/31/2024
420030,MSPB-1,0.950293,,01/01/2024,12/31/2024
420033,MSPB-1,0.953888,,01/01/2024,12/31/2024
